"","playerID","W","club.300","CG","SHO","SV","IPouts","SO","yrs.played","last.year","best.7.ERA","best.7.WHIP","best.7.ERA_Plus","best.7.FIP","best.7.H9","best.7.HR9","best.7.BB9","best.7.SO9","best.7.SO_per_BB","Prime_years","best.7.Role","nameFirst","nameLast","HOF.Player","pred.prob","HOF.Score"
"447","genewjo01",73,"no",71,7,12,4205,316,9,1930,4.08,1.4,102,4.13,10,0.4,2.5,2.1,0.82,1926,"Starter","Joe","Genewich","FALSE",2.06605259247909e-05,0
"448","getzich01",145,"no",277,11,1,7619,1070,9,1892,3.33,1.26,108,3.32,9.3,0.3,2.1,3.8,1.82,1887,"Starter","Pretzels","Getzien","FALSE",0.000649503525578903,0.1
"449","gibbojo01",61,"no",20,4,32,3359,743,13,1972,3.07,1.28,122,3.24,8.4,0.6,3.2,6.4,2.02,1966,"Reliever","Joe","Gibbon","FALSE",3.93988689964143e-06,0
"450","gibsobo01",251,"no",255,56,6,11653,3117,17,1975,2.38,1.08,161,2.46,7,0.5,2.6,7.6,2.89,1969,"Starter","Bob","Gibson","TRUE",0.984431945702577,98.4
"451","giustda01",100,"no",35,9,145,5150,1103,15,1977,2.94,1.29,129,3.2,8.3,0.5,3.4,5.5,1.63,1973,"Reliever","Dave","Giusti","FALSE",0.00184151234072929,0.2
"452","gladdfr01",48,"no",0,0,109,1803,394,13,1973,2.9,1.26,127,3.27,8.2,0.7,3.2,6.1,1.92,1968,"Reliever","Fred","Gladding","FALSE",2.41598208895062e-05,0
"453","glavito02",305,"yes",56,25,0,13240,2607,22,2008,2.91,1.21,152,3.67,8,0.7,2.9,6.1,2.11,1997,"Starter","Tom","Glavine","TRUE",0.550370554579553,55
"454","gleaski01",138,"no",240,10,6,7168,744,8,1895,3.72,1.44,109,3.89,9.3,0.3,3.4,2.9,0.85,1891,"Starter","Kid","Gleason","FALSE",0.000800312088878662,0.1
"455","goltzda01",113,"no",83,13,8,6119,1105,12,1983,3.36,1.29,113,3.42,8.9,0.6,2.7,4.9,1.79,1976,"Starter","Dave","Goltz","FALSE",5.93382026852759e-05,0
"456","gomezle01",189,"no",173,28,9,7509,1468,14,1943,2.88,1.26,149,3.57,7.9,0.4,3.4,5.4,1.61,1935,"Starter","Lefty","Gomez","TRUE",0.327763498525027,32.8
"457","gomezru01",76,"no",63,15,5,4362,677,10,1967,3.93,1.37,103,4.16,8.6,0.9,3.6,4.1,1.15,1956,"Starter","Ruben","Gomez","FALSE",4.09994317496659e-05,0
"458","gonzami02",17,"no",0,0,56,1333,511,11,2013,2.82,1.24,177,3.21,7.1,0.7,4.1,10.5,2.54,2008,"Reliever","Mike","Gonzalez","FALSE",2.05982697460159e-06,0
"459","goodedw01",194,"no",68,24,3,8402,2293,16,2000,2.77,1.13,157,2.87,7.2,0.6,2.8,8.1,2.94,1989,"Starter","Dwight","Gooden","FALSE",0.146570241250713,14.7
"460","gordoto01",138,"no",18,4,158,6324,1928,21,2009,2.87,1.1,158,2.91,6.7,0.6,3,9.7,3.21,2003,"Reliever","Tom","Gordon","FALSE",0.00381179450372846,0.4
"461","gormato02",36,"no",5,2,42,2068,321,8,1959,3.67,1.29,109,4.03,8.7,1,3.1,3.9,1.26,1955,"Reliever","Tom","Gorman","FALSE",5.39259960472062e-05,0
"462","gossari01",124,"no",16,0,310,5428,1502,22,1994,1.86,1.06,218,2.48,6.2,0.4,3.5,8.8,2.5,1980,"Reliever","Rich","Gossage","TRUE",0.932765714812993,93.3
"463","gottji01",56,"no",10,3,91,3360,837,14,1995,3.15,1.29,130,3.27,8.3,0.7,3.4,7,2.06,1989,"Reliever","Jim","Gott","FALSE",1.31623007501111e-05,0
"464","grabojo02",24,"no",0,0,6,1429,400,9,2011,4.14,1.45,109,4.36,8.7,1,4.2,7.5,1.8,2007,"Reliever","John","Grabow","FALSE",9.60797269037538e-08,0
"465","grahejo01",22,"no",1,0,45,1201,204,7,1999,4.41,1.58,99,4.36,9.8,0.6,4,4.5,1.14,1993,"Reliever","Joe","Grahe","FALSE",7.59555885520288e-07,0
"466","grangwa01",35,"no",0,0,108,1916,303,9,1976,3.05,1.28,118,3.51,8.7,0.7,2.7,4.2,1.55,1971,"Reliever","Wayne","Granger","FALSE",7.80655837625221e-06,0
"467","grantmu01",145,"no",89,18,53,7325,1267,14,1971,3.23,1.22,119,3.84,8.1,1,2.8,4.6,1.62,1966,"Starter","Mudcat","Grant","FALSE",0.00173687260128827,0.2
"468","graveda01",43,"no",2,1,182,2425,429,11,2006,3.81,1.32,126,4.51,9.4,1.1,2.7,4.5,1.67,2001,"Reliever","Danny","Graves","FALSE",0.000271870377988287,0
"469","graydo02",111,"no",101,16,22,5854,730,10,1933,3.72,1.43,113,3.97,9.7,0.5,3,3.5,1.15,1928,"Starter","Sam","Gray","FALSE",0.000147867509143275,0
"470","grayte01",59,"no",50,7,4,3402,687,9,1955,4.21,1.45,97,4.19,8.4,0.9,4.5,5.5,1.24,1951,"Starter","Ted","Gray","FALSE",1.1037615376091e-05,0
"471","greggke01",30,"no",0,0,177,2161,661,13,2015,3.88,1.32,112,3.87,8,0.9,3.8,8.6,2.29,2008,"Reliever","Kevin","Gregg","FALSE",1.76832075979014e-06,0
"472","greggve01",92,"no",105,14,12,4179,720,8,1925,2.6,1.26,130,3.02,7.8,0.1,3.4,4.9,1.46,1916,"Starter","Vean","Gregg","FALSE",0.00015108017056607,0
"473","griffcl01",237,"no",337,22,8,10157,955,20,1914,2.93,1.27,140,3.5,9.7,0.2,1.9,2.3,1.19,1899,"Starter","Clark","Griffith","FALSE",0.386679100459121,38.7
"474","griffto02",77,"no",29,10,5,4484,1054,14,1982,3.51,1.36,105,3.63,8.1,0.7,4.1,6.8,1.66,1976,"Starter","Tom","Griffin","FALSE",1.03299819513743e-06,0
"475","grimbo01",61,"no",18,4,37,2279,443,8,1962,3.57,1.36,112,3.49,8.3,0.6,3.8,5.1,1.31,1957,"Reliever","Bob","Grim","FALSE",0.000230754877930051,0
"476","grimebu01",270,"no",314,35,18,12540,1512,19,1934,2.82,1.23,138,3.34,8.7,0.2,2.3,3.4,1.45,1923,"Starter","Burleigh","Grimes","TRUE",0.741515404516608,74.2
"477","grimsja01",42,"no",3,1,4,2810,622,15,2006,3.97,1.44,115,4.3,8.6,0.7,4.3,6.1,1.41,1999,"Reliever","Jason","Grimsley","FALSE",2.50772675859288e-07,0
"478","grimsro02",124,"no",79,15,3,6118,750,11,1982,3.39,1.24,109,3.87,8.7,0.8,2.4,3.6,1.48,1974,"Starter","Ross","Grimsley","FALSE",0.00017236373514042,0
"479","grissma01",47,"no",12,3,58,2430,459,10,1959,3.18,1.32,136,3.54,8.3,0.6,3.7,5.1,1.37,1955,"Reliever","Marv","Grissom","FALSE",0.0001938548894815,0
"480","gromest01",123,"no",92,17,23,6194,904,17,1957,2.82,1.18,138,3.5,8,0.5,2.6,3.8,1.45,1949,"Starter","Steve","Gromek","FALSE",0.000517151808538773,0.1
"481","groombo01",119,"no",157,22,13,7009,1159,10,1918,2.94,1.26,101,2.81,8.3,0.2,3,4.6,1.54,1914,"Starter","Bob","Groom","FALSE",0.000100191968495076,0
"482","groombu01",31,"no",0,0,27,2204,494,14,2005,3.92,1.34,130,3.69,9.3,0.8,2.9,6.5,2.26,1999,"Reliever","Buddy","Groom","FALSE",3.43996834260278e-06,0
"483","grosske01",142,"no",42,14,5,7463,1727,15,1997,3.6,1.36,111,3.5,8.7,0.6,3.3,6.7,2.01,1989,"Starter","Kevin","Gross","FALSE",2.74789167343255e-05,0
"484","grovele01",300,"yes",298,35,55,11822,2266,17,1941,2.56,1.2,171,3.24,8.4,0.3,2.4,5.4,2.26,1932,"Starter","Lefty","Grove","TRUE",0.996083583490579,99.6
"485","groveor01",63,"no",66,11,4,3530,374,10,1949,3.71,1.42,101,3.7,9.3,0.5,3.2,2.9,0.93,1945,"Starter","Orval","Grove","FALSE",7.41540510196413e-06,0
"486","guantce01",29,"no",0,0,35,1785,503,9,1990,3.3,1.25,121,3.74,7.6,0.8,3.6,7.5,2.06,1986,"Reliever","Cecilio","Guante","FALSE",3.64865763870319e-07,0
"487","guarded01",46,"no",0,0,187,2834,798,17,2009,3.22,1.14,140,4.05,7.3,1.2,2.7,8.5,3.11,2003,"Reliever","Eddie","Guardado","FALSE",1.20386735537621e-06,0
"488","gubicma01",132,"no",42,16,2,6670,1371,14,1997,3.51,1.31,117,3.52,8.6,0.5,3.1,5.6,1.82,1990,"Starter","Mark","Gubicza","FALSE",0.000194294071974436,0
"489","guerrma02",27,"no",0,0,6,1869,411,11,2014,3.15,1.2,142,4.07,8,0.9,2.6,5.9,2.24,2009,"Reliever","Matt","Guerrier","FALSE",1.52350778742726e-07,0
"490","guettle01",38,"no",3,1,25,1975,287,11,1996,3.94,1.35,111,3.88,9.3,0.7,2.8,4,1.44,1989,"Reliever","Lee","Guetterman","FALSE",9.03649847610738e-06,0
"491","guidrro01",170,"no",95,26,4,7176,1778,14,1988,2.86,1.1,143,3.05,7.6,0.8,2.3,6.8,3.02,1981,"Starter","Ron","Guidry","FALSE",0.11171586764749,11.2
"492","gulledo01",109,"no",44,14,11,4170,921,9,1978,3,1.21,125,3.42,7.7,0.8,3.1,5.9,1.88,1974,"Starter","Don","Gullett","FALSE",0.000784090680796248,0.1
"493","gullibi01",162,"no",54,11,0,7680,1279,14,1994,3.43,1.22,113,3.39,8.8,0.8,2.2,4.9,2.27,1983,"Starter","Bill","Gullickson","FALSE",0.00252345239979239,0.3
"494","gumbead01",123,"no",192,7,1,5989,549,9,1896,3.87,1.43,99,3.87,10.1,0.4,2.7,2.6,0.96,1892,"Starter","Ad","Gumbert","FALSE",0.000227214400797956,0
"495","gumbeha01",143,"no",96,14,48,6468,709,15,1950,3.41,1.3,116,3.77,8.9,0.5,2.7,2.8,1.04,1941,"Starter","Harry","Gumbert","FALSE",0.00362316376645506,0.4
"496","gumpera01",51,"no",47,6,7,3158,352,10,1952,3.92,1.32,107,3.99,9,0.8,2.7,3,1.11,1947,"Starter","Randy","Gumpert","FALSE",1.04254577624225e-05,0
"497","gurala01",126,"no",71,16,14,6141,801,16,1985,2.9,1.19,130,3.59,8.3,0.6,2.3,3.5,1.51,1977,"Starter","Larry","Gura","FALSE",0.000175633585220223,0
"498","guthrma01",51,"no",3,1,14,2936,778,15,2003,3.41,1.32,133,3.49,8.8,0.6,3.1,7.3,2.34,1997,"Reliever","Mark","Guthrie","FALSE",6.01475435250068e-07,0
"499","guzmajo01",80,"no",26,4,0,3673,889,8,1994,3.97,1.36,102,3.99,8.8,1,3.5,6.6,1.91,1989,"Starter","Jose","Guzman","FALSE",1.55426910445312e-05,0
"500","guzmaju01",91,"no",17,3,0,4450,1243,10,2000,3.57,1.29,124,3.93,7.9,0.8,3.9,7.7,1.99,1995,"Starter","Juan","Guzman","FALSE",2.94136560923435e-05,0
"501","haasmo01",100,"no",56,8,2,4965,853,12,1987,3.74,1.27,106,3.65,9.2,0.8,2.2,4.7,2.08,1982,"Starter","Moose","Haas","FALSE",3.66079519968642e-05,0
"502","hackewa02",62,"no",47,6,17,3850,557,12,1961,4.04,1.23,102,4.18,8.8,1.3,2.1,3.9,1.83,1954,"Starter","Warren","Hacker","FALSE",6.21854235652662e-06,0
"503","haddiha01",136,"no",99,20,21,6705,1575,14,1965,3.29,1.17,121,3.33,8.3,1,2.4,6.2,2.57,1957,"Starter","Harvey","Haddix","FALSE",0.00394989488985102,0.4
"504","hadlebu01",161,"no",135,14,25,8837,1318,16,1941,3.46,1.4,126,4.12,8.5,0.3,4.1,4.2,1.03,1933,"Starter","Bump","Hadley","FALSE",0.00119662291823325,0.1
"505","haefnmi01",78,"no",91,13,13,4400,508,8,1950,3.35,1.33,113,3.61,8.6,0.4,3.3,3.2,0.95,1946,"Starter","Mickey","Haefner","FALSE",0.000102044584032305,0
"506","hahnno01",130,"no",212,25,0,6088,917,8,1906,2.52,1.13,135,2.66,8.5,0.1,1.7,4.2,2.43,1902,"Starter","Noodles","Hahn","FALSE",0.00877655315087227,0.9
"507","haineje01",210,"no",208,24,10,9626,981,19,1937,3.02,1.27,134,3.79,8.9,0.4,2.5,2.5,1.03,1929,"Starter","Jesse","Haines","TRUE",0.0553980517466164,5.5
"508","halamjo01",56,"no",2,2,0,2733,492,9,2006,4.6,1.45,100,4.59,10.3,1.1,2.7,4.9,1.79,2002,"Starter","John","Halama","FALSE",2.07709985866122e-06,0
"509","haliced01",55,"no",36,13,1,3189,707,7,1980,3.62,1.26,107,3.34,8.3,0.7,2.7,6,2.22,1977,"Starter","Ed","Halicki","FALSE",3.3961222307871e-06,0
"510","hallabi01",102,"no",90,14,8,5221,856,12,1938,3.69,1.43,116,3.91,9,0.4,4,5,1.28,1931,"Starter","Bill","Hallahan","FALSE",0.000195504518428824,0
"511","hallaro01",203,"no",67,20,1,8248,2117,16,2013,2.71,1.08,158,2.98,8.3,0.7,1.4,7.2,5,2007,"Starter","Roy","Halladay","TRUE",0.402628977340161,40.3
"512","hallch02",54,"no",49,3,12,2729,427,9,1918,2.91,1.33,107,3.22,7.9,0.2,3.8,4.4,1.15,1910,"Reliever","Charley","Hall","FALSE",2.07468289631528e-06,0
"513","halldi01",93,"no",20,3,68,3779,741,16,1971,2.52,0.98,152,2.97,7.5,0.7,1.5,5.6,3.65,1965,"Reliever","Dick","Hall","FALSE",0.00458649173518024,0.5
"514","hallto01",52,"no",7,3,32,2558,797,10,1977,3.24,1.2,115,3.31,6.7,0.9,3.8,8.7,2.27,1972,"Reliever","Tom","Hall","FALSE",1.12197751335251e-06,0
"515","hamilda01",39,"no",4,1,31,2112,434,9,1980,3.45,1.39,107,3.69,8.6,0.7,3.8,5.5,1.43,1975,"Reliever","Dave","Hamilton","FALSE",1.15157334130023e-06,0
"516","hamilea01",116,"no",140,16,13,7028,790,14,1924,2.96,1.27,121,3.2,8.5,0.2,2.9,3.5,1.22,1917,"Starter","Earl","Hamilton","FALSE",7.98044451401589e-05,0
"517","hamiljo02",74,"no",7,4,1,4022,894,10,2003,3.99,1.36,116,4.14,8.9,0.8,3.4,6.2,1.83,1997,"Starter","Joey","Hamilton","FALSE",8.79128922567608e-06,0
"518","hamilst01",40,"no",3,1,42,1989,531,12,1972,2.77,1.08,135,2.78,7.1,0.6,2.6,7,2.67,1967,"Reliever","Steve","Hamilton","FALSE",1.26935746898866e-05,0
"519","hamlilu01",73,"no",70,12,9,4215,563,9,1944,3.66,1.24,111,3.64,9,0.7,2.1,3.5,1.72,1940,"Starter","Luke","Hamlin","FALSE",7.7377896818946e-05,0
"520","hammaat01",59,"no",18,6,5,3236,615,12,1995,3.45,1.21,119,3.5,8.6,0.8,2.2,5.4,2.45,1985,"Starter","Atlee","Hammaker","FALSE",3.32650068443885e-06,0
"521","hammoch01",66,"no",5,3,3,3371,712,14,2006,3.18,1.27,169,3.74,8.5,0.7,2.9,6.2,2.12,1999,"Reliever","Chris","Hammond","FALSE",5.66301117771397e-05,0
"522","hamptmi01",148,"no",21,9,1,6805,1387,16,2010,3.27,1.36,141,3.88,8.6,0.6,3.5,6.2,1.77,1998,"Starter","Mike","Hampton","FALSE",0.00017391430377734,0
"523","handsbi01",111,"no",72,17,14,5853,1128,11,1975,3.06,1.18,115,3.2,8.5,0.8,2.1,5.2,2.47,1970,"Starter","Bill","Hands","FALSE",0.000126699518256106,0
"524","haneych01",38,"no",8,4,1,2474,442,11,2002,4.7,1.44,94,4.5,10.2,1.1,2.7,4.7,1.71,1995,"Starter","Chris","Haney","FALSE",4.96385938576025e-07,0
"525","hannaji01",41,"no",9,4,7,2466,438,10,1971,3.78,1.47,95,4.27,8.8,0.8,4.4,4.7,1.08,1967,"Reliever","Jim","Hannan","FALSE",6.80395918450615e-07,0
"526","hansean01",23,"no",8,0,16,1856,188,9,1953,3.88,1.38,110,4.36,8.8,0.7,3.6,2.5,0.69,1950,"Reliever","Andy","Hansen","FALSE",9.36355839187355e-06,0
"527","hansoer01",89,"no",26,5,0,4666,1175,11,1998,3.64,1.26,113,3.27,8.7,0.7,2.6,7.2,2.79,1991,"Starter","Erik","Hanson","FALSE",9.57350379771771e-06,0
"528","haranaa01",128,"no",15,8,0,6966,1842,14,2015,3.76,1.31,112,3.84,9.1,1,2.6,7.5,2.86,2009,"Starter","Aaron","Harang","FALSE",4.59293323853091e-06,0
"529","hardeme01",223,"no",181,25,23,10279,1160,20,1947,3.4,1.33,127,3.79,9.5,0.4,2.4,3.1,1.27,1934,"Starter","Mel","Harder","FALSE",0.0764401741355608,7.6
"530","harderi01",59,"no",2,1,0,2785,949,9,2011,3.6,1.26,133,3.68,7.5,0.9,3.8,9.3,2.44,2007,"Starter","Rich","Harden","FALSE",3.20268444555706e-06,0
"531","harenda01",153,"no",16,6,1,7259,2013,13,2015,3.44,1.13,125,3.62,8.4,1,1.8,7.6,4.3,2009,"Starter","Dan","Haren","FALSE",0.000668624599110956,0.1
"532","hargast01",87,"no",56,17,4,4896,891,12,1977,3.21,1.24,115,3.29,8.4,0.6,2.7,5.2,1.91,1970,"Starter","Steve","Hargan","FALSE",1.72365215743079e-05,0
"533","harmobo01",107,"no",143,15,12,6162,634,9,1918,3.14,1.3,100,3.31,8.5,0.2,3.3,2.8,0.86,1914,"Starter","Bob","Harmon","FALSE",0.000252210257304764,0
"534","harnipe01",111,"no",24,11,0,5877,1368,14,2001,3.52,1.22,125,4.1,7.9,1,2.9,6.6,2.24,1996,"Starter","Pete","Harnisch","FALSE",1.0033979671973e-05,0
"535","harpeha01",57,"no",66,12,5,3768,623,10,1923,2.64,1.3,114,3.12,7.4,0.1,4,4.4,1.08,1917,"Starter","Harry","Harper","FALSE",8.90582799840123e-07,0
"536","harpeja01",80,"no",115,10,1,3650,466,8,1906,3.53,1.34,90,3.38,8.7,0.2,3.1,3.5,1.15,1903,"Starter","Jack","Harper","FALSE",1.7164362813103e-05,0
"537","harrigr01",74,"no",4,0,54,4401,1141,15,1995,2.67,1.24,146,3.64,7.1,0.6,4.2,7.2,1.72,1988,"Reliever","Greg","Harris","FALSE",6.89418232342483e-06,0
"538","harrigr02",45,"no",10,2,16,2728,605,8,1995,4.03,1.31,117,4.17,8.8,1.1,3,5.8,1.96,1992,"Starter","Greg","Harris","FALSE",7.5692214225497e-06,0
"539","harrimi01",59,"no",42,2,21,3150,534,9,1952,4.01,1.47,101,3.69,9.5,0.6,3.7,4.8,1.29,1946,"Starter","Mickey","Harris","FALSE",1.51094556970551e-05,0
"540","harrisl01",95,"no",89,7,16,5251,644,9,1928,4.15,1.47,99,3.95,10,0.4,3.2,3.3,1.03,1925,"Starter","Slim","Harriss","FALSE",0.000102821398072381,0
"541","harshja01",69,"no",61,12,7,3508,741,8,1960,3.44,1.33,117,3.65,7.8,0.7,4,5.8,1.43,1957,"Starter","Jack","Harshman","FALSE",3.95472478394017e-05,0
"542","hartbi01",66,"no",162,5,3,4746,431,8,1901,4.65,1.59,89,4.41,10.6,0.3,4,2.4,0.59,1895,"Starter","Bill","Hart","FALSE",5.79443894405269e-05,0
"543","hasegsh01",45,"no",0,0,33,2161,447,9,2005,3.36,1.29,146,4.24,8.6,0.9,3.2,5.7,1.77,2001,"Reliever","Shigetoshi","Hasegawa","FALSE",2.85299383409775e-05,0
"544","hasslan01",44,"no",26,5,29,3370,630,14,1985,3.34,1.41,115,3.75,8.6,0.5,4.1,4.7,1.16,1978,"Reliever","Andy","Hassler","FALSE",9.1360824548333e-07,0
"545","hattejo01",65,"no",51,8,4,3261,381,7,1952,3.87,1.49,104,4.05,9.1,0.5,4.1,3.2,0.77,1949,"Starter","Joe","Hatten","FALSE",4.69503907772341e-05,0
"546","havenbr01",24,"no",6,2,3,1772,370,8,1989,4.72,1.46,87,4.39,9.1,1.2,3.5,5.5,1.57,1985,"Starter","Brad","Havens","FALSE",1.14865354342381e-07,0
"547","hawkian01",84,"no",27,10,0,4675,706,10,1991,3.84,1.36,104,4.23,8.9,0.8,3.2,3.9,1.22,1985,"Starter","Andy","Hawkins","FALSE",9.89516740003128e-06,0
"548","hawkila01",75,"no",2,0,127,4402,983,21,2015,2.52,1.14,178,3.22,8.3,0.7,2,7,3.41,2006,"Reliever","LaTroy","Hawkins","FALSE",4.80407761678368e-05,0
"549","hawlepi01",167,"no",297,11,3,9038,868,10,1901,3.76,1.42,117,4.11,9.7,0.2,3,2.7,0.9,1895,"Starter","Pink","Hawley","FALSE",0.00165963611559666,0.2
"550","hayneji01",63,"no",2,1,1,3602,762,10,2004,5.14,1.61,89,4.94,10.1,1.1,4.3,5.5,1.29,2000,"Starter","Jimmy","Haynes","FALSE",2.96663409278688e-06,0
"551","haynejo01",76,"no",53,5,21,4743,475,14,1952,3.12,1.34,121,3.58,9.2,0.5,3,2.8,0.92,1945,"Starter","Joe","Haynes","FALSE",1.32499556469482e-05,0
"552","healyjo01",78,"no",208,9,0,5625,822,8,1892,3.68,1.31,101,3.51,9,0.3,2.8,4.1,1.43,1888,"Starter","Egyptian","Healy","FALSE",7.59055146383128e-06,0
"553","hearnji01",109,"no",63,10,8,5111,669,13,1959,3.58,1.29,114,3.97,8.4,0.8,3.3,3.5,1.06,1952,"Starter","Jim","Hearn","FALSE",0.00108456373054596,0.1
"554","heatone01",80,"no",22,6,10,4521,699,12,1993,3.94,1.32,101,4.21,9,1,2.8,4.4,1.57,1988,"Starter","Neal","Heaton","FALSE",3.84835148136582e-06,0
"555","heckegu01",175,"no",312,15,1,8772,1110,9,1890,2.68,1.11,131,3,8.4,0.1,1.3,3.9,3.05,1885,"Starter","Guy","Hecker","FALSE",0.00383697296843979,0.4
"556","heilmaa01",35,"no",1,1,16,1890,548,9,2011,4.19,1.34,111,4.14,8.2,0.9,3.6,7.9,2.21,2007,"Reliever","Aaron","Heilman","FALSE",3.73624431334458e-07,0
"557","heimafr01",62,"no",56,5,7,3866,334,13,1933,4.24,1.42,99,3.99,10.5,0.4,2.5,2.4,0.98,1927,"Reliever","Fred","Heimach","FALSE",2.28911757581865e-05,0
"558","heintke01",77,"no",66,18,10,4505,564,13,1952,3.76,1.43,108,3.92,9.1,0.6,3.7,3.2,0.87,1947,"Starter","Ken","Heintzelman","FALSE",6.01756949249005e-05,0
"559","helliri01",93,"no",10,4,0,4579,1058,12,2006,4.41,1.35,105,4.88,8.7,1.3,3.7,6.2,1.69,2000,"Starter","Rick","Helling","FALSE",3.9189166378561e-05,0
"560","hemmige01",91,"no",156,7,6,4763,362,8,1897,4.52,1.56,102,4.71,10.2,0.3,4,2,0.5,1894,"Starter","George","Hemming","FALSE",0.00102708171576944,0.1
"561","hendlbo01",48,"no",25,6,12,2638,522,7,1967,3.97,1.36,94,3.98,8.7,0.9,3.2,5.3,1.67,1964,"Starter","Bob","Hendley","FALSE",8.11106757577118e-07,0
"562","hendrcl01",144,"no",184,27,17,7114,1092,10,1920,2.46,1.17,127,2.71,7.7,0.1,2.7,4.6,1.72,1915,"Starter","Claude","Hendrix","FALSE",0.00363962185476042,0.4
"563","hendrma01",58,"no",5,2,1,3507,666,10,2011,4.83,1.43,94,4.52,10.3,1.1,2.7,5,1.88,2006,"Starter","Mark","Hendrickson","FALSE",4.44476475223977e-06,0
"564","henketo01",41,"no",0,0,311,2369,861,14,1995,2.16,1,186,2.56,6.5,0.8,2.5,10.4,4.1,1990,"Reliever","Tom","Henke","FALSE",0.00322184328739846,0.3
"565","hennemi01",57,"no",0,0,193,2198,533,10,1996,2.8,1.28,149,3.32,8.2,0.5,3.4,6.3,1.88,1990,"Reliever","Mike","Henneman","FALSE",0.00179301680482615,0.2
"566","henrybi01",46,"no",12,2,90,2739,621,16,1969,2.71,1.13,165,3.31,7.7,0.9,2.3,6.8,2.95,1959,"Reliever","Bill","Henry","FALSE",1.81851015484775e-05,0
"567","henrydo01",34,"no",0,0,82,1997,541,11,2001,3.58,1.35,148,4.76,7.6,1.1,4.6,7.4,1.62,1996,"Reliever","Doug","Henry","FALSE",9.1176256318614e-06,0
"568","henshro01",33,"no",22,5,7,2227,337,8,1944,4.08,1.49,103,4.15,9.5,0.5,3.9,4.1,1.06,1938,"Reliever","Roy","Henshaw","FALSE",4.70755951611592e-06,0
"569","henslcl01",28,"no",1,1,10,1551,371,7,2012,4.01,1.37,126,4.14,8.3,0.7,3.9,6.3,1.62,2008,"Reliever","Clay","Hensley","FALSE",6.78924677586066e-06,0
"570","hentgpa01",131,"no",34,10,1,6226,1290,14,2004,3.77,1.29,120,4.43,8.5,1,3.1,5.7,1.86,1998,"Starter","Pat","Hentgen","FALSE",0.000110643999944612,0
"571","herbera01",104,"no",68,13,15,5644,864,14,1966,3.58,1.29,107,3.51,9.2,0.7,2.3,4.2,1.81,1962,"Starter","Ray","Herbert","FALSE",3.06561611082724e-05,0
"572","herbero01",42,"no",11,3,16,2682,447,9,1971,3.73,1.36,96,3.69,9.4,0.8,2.8,4.7,1.67,1967,"Reliever","Ron","Herbel","FALSE",8.48171091297014e-07,0
"573","heredfe01",28,"no",0,0,6,1375,351,10,2005,4.27,1.46,112,4.4,8.5,0.9,4.5,6.8,1.53,2000,"Reliever","Felix","Heredia","FALSE",9.98626719942225e-07,0
"574","heredgi01",57,"no",4,0,4,2862,547,10,2001,4.16,1.32,112,3.95,10,0.9,2.1,5.2,2.47,1996,"Starter","Gil","Heredia","FALSE",1.41459952685391e-05,0
"575","hergema01",43,"no",0,0,34,2073,473,11,2009,3.4,1.38,135,4.01,8.9,0.7,3.4,6.4,1.87,2004,"Reliever","Matt","Herges","FALSE",7.05114176112573e-07,0
"576","hermadu01",73,"no",4,2,56,3849,874,12,2006,3.96,1.33,119,4.45,8.9,1.1,3.1,6,1.92,2000,"Starter","Dustin","Hermanson","FALSE",1.01958669425362e-05,0
"577","hernali01",178,"no",50,9,1,9567,1976,17,2012,3.75,1.34,120,4.03,9.2,0.9,2.9,6.1,2.14,2003,"Starter","Livan","Hernandez","FALSE",0.000239474783748346,0
"578","hernaor01",90,"no",9,2,2,3944,1086,9,2007,3.96,1.23,117,4.31,7.9,1.2,3.2,7.4,2.34,2002,"Starter","Orlando","Hernandez","FALSE",4.47730260672427e-05,0
"579","hernaro01",67,"no",0,0,326,3214,945,17,2007,2.44,1.21,187,3.22,7.5,0.6,3.4,8.5,2.48,1997,"Reliever","Roberto","Hernandez","FALSE",0.0112344052885342,1.1
"580","hernawi01",70,"no",0,0,147,3134,788,13,1989,2.83,1.12,143,3.26,7.4,0.7,2.3,6.8,2.93,1984,"Reliever","Willie","Hernandez","FALSE",7.10635664695745e-05,0
"581","hernaxa01",40,"no",0,0,35,2013,562,10,1998,3.63,1.26,127,3.76,7.9,0.8,3.3,7.9,2.35,1994,"Reliever","Xavier","Hernandez","FALSE",1.5079611281063e-06,0
"582","herriar01",34,"no",25,3,13,2093,243,11,1947,4.03,1.44,99,4.12,9.5,0.5,3.5,3,0.88,1937,"Reliever","Art","Herring","FALSE",5.5259354653921e-06,0
"583","hershor01",204,"no",68,25,5,9391,2014,18,2000,2.73,1.16,151,3.18,7.8,0.5,2.6,6.1,2.37,1989,"Starter","Orel","Hershiser","FALSE",0.0823094610531173,8.2
"584","heskejo01",60,"no",4,2,21,2885,726,11,1994,3.45,1.33,122,3.58,8.6,0.8,3.2,6.5,2,1989,"Starter","Joe","Hesketh","FALSE",1.96763126644382e-06,0
"585","hessot01",70,"no",129,18,5,4254,580,10,1915,2.86,1.24,110,3.02,8.3,0.2,2.7,3.9,1.42,1909,"Starter","Otto","Hess","FALSE",4.71935293680851e-06,0
"586","heussed01",56,"no",50,10,18,3261,299,9,1948,3.52,1.31,112,3.66,9.2,0.5,2.3,2.3,1.02,1942,"Starter","Ed","Heusser","FALSE",1.21067580155574e-05,0
